fire_location_latitude,fire_location_longitude,fire_start_date,weather_conditions_over_fire,temperature,relative_humidity,wind_speed
52.525833,-114.772167,2018-06-28 17:50:00,Cloudy,18.2,46,2
55.9305,-110.723917,2018-07-12 05:00:00,Clear,16,89,13
59.47485,-116.751567,2018-07-24 15:00:00,Clear,28,35,10
57.1808,-118.1953,2018-07-29 12:00:00,CB Dry,20,45,0
56.841687,-113.49665,2018-08-05 14:45:00,CB Dry,29,46,10
58.4653,-114.543133,2017-07-27 15:30:00,Cloudy,26.4,69,2
51.420483,-115.008167,2017-07-31 18:00:00,CB Dry,19,51,0
56.618633,-112.200483,2017-08-04 14:00:00,CB Wet,21,77,3
52.18677,-115.81162,2017-08-11 00:00:00,Clear,23,50,5
49.902167,-114.450833,2017-08-19 18:30:00,Clear,19,3,0
52.851267,-115.483267,2017-08-28 08:15:00,Clear,21,40,0
52.59525,-116.160767,2017-08-25 00:00:00,Cloudy,19,36,4
56.2794,-110.7605,2017-09-04 08:00:00,Clear,15,30,5
52.2155,-116.474833,2017-09-06 09:30:00,Clear,20,40,5
56.941267,-117.273817,2017-12-06 12:00:00,Clear,-1,56,0
56.953183,-117.260483,2017-12-06 12:00:00,Clear,-1,55,0
56.954883,-117.268633,2017-12-06 12:00:00,Clear,-2,56,0
56.163677,-119.204243,2018-04-04 08:00:00,Clear,4,52,20
54.126113,-115.365868,2018-07-01 21:00:00,Cloudy,27,29,3
56.424267,-113.15615,2018-07-27 19:00:00,Clear,28,50,2
53.802517,-116.675583,2018-07-29 19:00:00,Cloudy,25,37,5
49.671217,-114.58975,2018-08-05 12:00:00,,,,
57.28025,-117.483383,2018-07-30 12:00:00,Cloudy,25,45,5
58.014233,-114.36015,2018-08-10 16:00:00,Clear,27,40,2
56.780717,-116.772083,2017-07-23 17:00:00,Cloudy,18,50,25
56.945133,-118.647383,2017-07-23 19:00:00,Cloudy,17,84,3
56.642233,-116.013333,2017-07-23 19:40:00,CB Dry,17,46,10
53.62105,-116.347083,2017-08-03 20:09:00,Rainshowers,17,99,15
52.016667,-115.091767,,,,,
52.0157,-115.091983,,,,,
52.417447,-114.942402,,,,,
56.5811,-115.16535,2017-08-08 18:00:00,Clear,23.3,55,1
56.060033,-114.048067,2017-08-09 16:00:00,CB Dry,27,48,15
57.183333,-115.116667,2017-08-09 16:15:00,Clear,22,72,3
57.175617,-114.980717,2017-08-09 17:10:00,Clear,26,89,3
57.1711,-115.363917,2017-08-09 18:00:00,Clear,27,41,2
56.9,-113.833333,2017-08-09 19:00:00,Clear,25,35,15
56.622167,-113.7525,2017-08-07 19:00:00,Cloudy,20,60,15
57.171017,-115.111833,2017-08-09 20:00:00,Clear,27,35,10
57.133333,-115.7,2017-08-12 16:00:00,Cloudy,22,41,5
57.243267,-117.9197,2017-08-23 17:00:00,Cloudy,15.7,70,25
56.337167,-116.46675,2017-08-24 17:00:00,Clear,20,40,20
56.51125,-110.930167,2018-05-26 16:00:00,Clear,19,37,5
58.0201,-117.159817,2018-08-01 16:07:00,CB Wet,20.6,77,5
57.3957,-111.101167,2018-08-04 10:30:00,Clear,22,45,10
51.2715,-114.992233,2018-08-18 08:00:00,Cloudy,17,35,5
51.278467,-115.05345,2018-08-18 12:00:00,Cloudy,15,35,10
51.18635,-114.9021,2018-08-18 16:00:00,Cloudy,17,36,14
51.5754,-114.993783,2018-08-18 12:00:00,Cloudy,10,35,10
57.365383,-117.7356,2018-08-18 18:00:00,Clear,23,65,0
57.363917,-117.7338,2018-08-03 17:00:00,Clear,18,40,10
53.588133,-115.082417,2018-08-23 12:30:00,Cloudy,20,28,3
51.280383,-115.08055,2018-09-01 12:00:00,,,,
51.268817,-114.969617,2018-09-03 08:00:00,,,,
50.227263,-114.39949,2018-09-03 08:00:00,,,,
51.27085,-114.999633,2018-09-03 08:00:00,,,,
58.459483,-114.525467,2018-05-31 16:40:00,Clear,25,23,10
53.32095,-116.781333,2018-06-01 14:55:00,Rainshowers,18,48,2
58.876983,-117.552667,2018-06-02 14:09:00,CB Wet,18,88,3
55.326135,-114.55021,2018-06-03 13:15:00,Clear,25,40,10
53.445,-116.644217,2018-06-07 18:35:00,CB Wet,21,58,1
53.3498,-116.49245,2018-06-07 20:08:00,Clear,17,50,2
57.7016,-113.13855,2018-06-08 16:00:00,CB Wet,18,42,5
55.163917,-114.038633,2018-05-22 23:20:00,Cloudy,27,21,12
55.143033,-118.361398,2017-08-01 20:00:00,Clear,17.5,50,0
51.6178,-115.382917,2017-08-07 15:30:00,Cloudy,15,65,5
58.451867,-114.5745,2017-08-09 14:20:00,Clear,34,38,4
57.917467,-114.802533,2017-08-09 16:50:00,Clear,30,38,12
57.26815,-112.815033,2017-08-09 17:00:00,Cloudy,26,48,3
57.4185,-113.3,2017-08-09 18:00:00,Clear,29.5,30,5
55.09,-117.6875,2017-08-09 23:00:00,Clear,13.1,93,6
58.3965,-114.665833,2017-08-11 16:30:00,Clear,33,28,5
58.18299,-114.232952,2017-08-11 17:42:00,Clear,32,26,13
59.614933,-117.037217,2017-08-18 16:50:00,Cloudy,19,65,5
58.448183,-114.571783,2017-08-31 16:16:00,Clear,23,39,4
57.200117,-118.20295,2017-09-11 16:00:00,Clear,16,97,2
56.250233,-112.773033,2017-09-01 15:00:00,Clear,19,65,23
58.46554,-114.540949,2018-04-30 12:15:00,Cloudy,15.5,29,4
56.720433,-117.32655,2018-05-12 11:41:00,Clear,24,24,15
58.1545,-117.724333,2018-05-25 07:00:00,Clear,24.6,32,1
52.0053,-115.197067,,,,,
55.472767,-112.7919,2018-05-21 19:00:00,Clear,25,20,15
55.96805,-111.254467,2018-05-22 13:20:00,Clear,26,22,10
55.956983,-112.49265,2018-05-22 15:00:00,Clear,30,26,15
54.12302,-115.55247,2018-05-23 14:00:00,Clear,29,21,15
53.110267,-115.75235,2018-05-24 13:00:00,Rainshowers,22,50,1
57.254067,-118.2432,2018-05-24 13:45:00,Rainshowers,20,90,0
56.669617,-118.3909,2018-05-24 11:00:00,Cloudy,24,40,10
56.686683,-118.444217,2018-05-23 14:15:00,Rainshowers,21,60,0
56.701717,-118.215167,2018-05-24 14:15:00,Rainshowers,27,52,9
56.481959,-115.348243,2018-05-24 14:50:00,Clear,29.2,29,1
56.6695,-118.3909,2018-05-24 14:30:00,Rainshowers,25,30,10
56.66935,-118.432667,2018-05-24 16:00:00,Cloudy,24,60,2
54.593017,-115.17105,2018-05-24 16:00:00,CB Wet,20,30,10
58.06435,-116.4879,2018-05-24 17:00:00,Clear,23,37,10
54.341853,-115.453957,2018-05-24 20:53:00,CB Dry,20.8,48,7
56.972567,-118.212483,2018-05-24 14:36:00,Clear,25,31,7
59.384,-118.084167,2018-05-24 22:30:00,Clear,19,26,5
52.5077,-116.22315,2017-07-27 18:40:00,CB Wet,17,70,2
52.640383,-116.102133,2017-07-27 19:15:00,Cloudy,14,73,15
51.6272,-115.01868,2017-08-05 12:00:00,Cloudy,18,42,0
51.29783,-115.15143,2017-08-05 14:00:00,Cloudy,18,42,0
51.614833,-115.148933,2017-08-05 16:00:00,Rainshowers,13,50,0
57.283999,-110.539924,2017-08-10 16:00:00,Clear,27.1,43,3
56.502633,-112.622983,2017-08-10 16:00:00,CB Dry,28,32,10
54.981733,-118.874,2017-08-16 13:10:00,Clear,24,38,12
54.931633,-118.9243,2017-08-16 15:20:00,Cloudy,23,39,2
54.934033,-118.9703,2017-08-16 16:45:00,Clear,21,45,5
54.929217,-118.908017,2017-08-16 13:45:00,Cloudy,23,41,2
59.28555,-118.251583,2017-08-29 15:48:00,Clear,26,34,10
56.503083,-115.478317,2018-05-02 15:50:00,Cloudy,11,68,6
55.606833,-116.2227,2018-05-02 16:25:00,Cloudy,12.5,51,8
55.86511,-119.689487,2018-06-14 10:00:00,CB Wet,16,50,0
55.078617,-117.63255,2018-06-18 05:00:00,Clear,26,42,0
55.078733,-117.631033,2018-06-17 18:00:00,Clear,25,45,0
53.350349,-116.727422,2018-06-18 11:30:00,Clear,26,43,7
52.55023,-114.7955,2018-06-18 12:40:00,Clear,22,43,7
54.094712,-115.615203,2018-06-19 12:00:00,Clear,26,30,3
58.469,-114.5304,2018-06-20 14:15:00,Clear,35.4,22,10
54.990733,-115.573417,2018-06-21 17:10:00,CB Wet,19,100,1
56.651233,-119.4353,2018-06-21 17:40:00,CB Wet,30,30,12
53.038533,-116.49575,2018-06-21 16:45:00,Clear,21,56,3
55.622868,-114.773685,2018-06-21 19:40:00,Clear,20,70,17
55.527133,-112.31385,2018-06-22 12:51:00,Rainshowers,26,56,5
59.188333,-119.173333,2018-06-22 12:45:00,Rainshowers,20,100,5
56.739018,-116.002035,2018-06-22 12:50:00,CB Wet,32,42,5
55.3624,-112.781433,2018-06-22 13:00:00,Cloudy,26,37,10
55.2836,-111.361533,2018-06-22 13:00:00,CB Dry,16,29,5
57.56885,-113.712683,2018-06-22 13:00:00,Cloudy,26,57,2
56.354267,-112.934,2018-06-22 13:30:00,Cloudy,27,35,10
55.556289,-112.795561,2018-06-22 12:55:00,CB Wet,27,100,20
57.407567,-113.803717,2018-06-22 13:47:00,CB Wet,25,43,5
56.369483,-112.903917,2018-06-22 13:30:00,CB Wet,17,41,7
52.511333,-116.067567,,,,,
55.983167,-113.8975,2017-07-31 13:00:00,Clear,22,45,8
56.5315,-111.887667,2017-08-10 13:00:00,Clear,30,40,5
57.594467,-112.55735,2017-08-10 13:00:00,Clear,25,80,5
51.160283,-114.901031,2017-09-02 12:45:00,Cloudy,25,25,15
49.8813,-113.971283,2017-11-17 12:00:00,Cloudy,-2,67,10
55.948,-113.811233,2018-04-19 21:20:00,Cloudy,1,75,5
49.690832,-113.964052,2018-04-22 12:00:00,Clear,21,18,15
52.694054,-115.336854,2018-04-28 13:00:00,Clear,25,18,3
53.829,-116.086333,2018-05-05 14:00:00,Clear,20,28,0
53.513267,-115.391267,2018-05-05 14:00:00,Clear,20,40,10
55.9274,-110.721383,2018-05-12 12:10:00,Clear,25,23,9
51.28695,-115.124917,2018-05-21 08:00:00,,,,
55.127926,-111.256156,2018-05-21 16:00:00,Clear,21,29,10
55.276783,-111.5515,2018-05-21 13:40:00,CB Wet,22,40,10
55.113883,-111.7182,2018-05-21 16:00:00,CB Wet,17,54,12
58.4744,-114.529383,2018-05-25 19:30:00,Cloudy,20,39,6
58.471467,-114.50795,2018-05-25 21:56:00,Cloudy,20,45,5
57.692533,-116.408867,2018-05-28 14:20:00,Clear,20,35,30
59.418167,-117.500833,2018-05-28 15:20:00,CB Wet,24,41,5
56.578033,-115.300333,2018-05-28 13:00:00,Clear,22,30,10
57.267283,-115.092333,2018-06-02 12:00:00,Cloudy,17,50,15
57.265,-114.545333,2018-06-02 13:30:00,CB Wet,12,55,0
58.941983,-117.300117,2018-06-02 16:27:00,CB Wet,13,72,6
58.262583,-119.380467,2018-06-02 19:40:00,Cloudy,11,88,0
51.737867,-115.49825,2018-06-03 18:30:00,Cloudy,17,43,3
53.864683,-116.715383,2018-06-01 20:55:00,CB Wet,10,90,0
53.867917,-116.716783,2018-06-01 20:58:00,Rainshowers,10,85,2
53.603417,-115.110417,2018-06-03 13:15:00,Clear,18,35,6
53.547383,-116.5434,2018-06-03 16:30:00,Cloudy,19,40,1
51.631333,-115.103333,2017-07-28 17:00:00,Cloudy,21,49,2
58.3993,-114.675167,2017-08-12 14:40:00,Clear,33,32,4
52.383833,-116.419,2017-08-12 12:00:00,Cloudy,24,45,0
52.411983,-114.937333,2017-08-13 13:00:00,Clear,27,46,5
52.23025,-116.615167,2017-08-31 12:00:00,Clear,23,25,20
51.995583,-116.143167,2017-08-31 13:00:00,Clear,15,32,15
52.2038,-115.108283,2017-10-16 16:00:00,Cloudy,17,33,5
52.720833,-115.708667,2017-10-17 13:00:00,Rainshowers,10,75,20
52.464533,-115.673783,2017-10-17 12:00:00,Cloudy,12,31,30
52.371982,-115.473143,2017-10-17 12:55:00,Cloudy,7.3,79,10
51.85165,-115.243933,2017-10-17 12:00:00,Rainshowers,15,20,35
58.704368,-118.692787,2018-04-27 12:00:00,Clear,16,39,10
58.53265,-115.156583,2018-04-27 15:00:00,Clear,24.6,27,8
56.013617,-113.632183,2018-06-22 14:00:00,CB Dry,26,56,10
55.641,-112.188,2018-06-22 14:30:00,Rainshowers,20,100,0
55.603,-112.204167,2018-06-22 14:00:00,Rainshowers,20,100,10
57.380617,-110.778383,2018-06-22 14:40:00,Rainshowers,24,55,20
59.580983,-119.229483,2018-06-22 14:02:00,Cloudy,20,75,0
59.746217,-116.446783,2018-06-22 14:35:00,CB Wet,20,100,0
59.5909,-119.2651,2018-06-22 14:59:00,Clear,28,30,10
59.30345,-118.951717,2018-06-22 15:00:00,CB Wet,26.8,48,0
57.404783,-115.4686,2018-06-22 14:50:00,Cloudy,23,45,25
57.3865,-115.622117,2018-06-22 14:59:00,Cloudy,21,45,10
56.152283,-110.83375,2018-06-22 15:00:00,Cloudy,29,34,15
56.516433,-112.77255,2018-06-22 15:09:00,CB Wet,20.6,87,2
56.860833,-111.41855,2018-06-22 15:40:00,CB Dry,27,40,5
55.620333,-112.426333,2018-06-22 14:00:00,Clear,20,69,8
56.525367,-114.865983,2018-06-22 13:00:00,Clear,25,62,0
56.527202,-114.875198,2018-06-22 13:35:00,CB Dry,17.9,100,0
56.891067,-113.2772,2018-06-22 16:00:00,CB Wet,23,50,7
56.13695,-110.68375,2018-06-22 16:00:00,CB Wet,26,32,5
56.976833,-113.125617,2018-06-22 16:00:00,Cloudy,21,50,0
56.004914,-110.531104,2018-06-22 16:30:00,Clear,26,47,2
55.986667,-110.458333,2018-06-22 16:20:00,Rainshowers,17,61,5
56.851833,-113.791333,2018-06-22 17:00:00,CB Wet,18,60,7
57.072917,-112.943833,2018-06-22 17:31:00,Rainshowers,19,62,4
56.381517,-114.21975,2018-06-22 17:20:00,Cloudy,23,70,0
56.8913,-113.837633,2018-06-22 17:20:00,Cloudy,18,60,7
57.0928,-112.975133,2018-06-22 17:37:00,Cloudy,17,63,3
56.9767,-112.710867,2018-06-22 18:25:00,Cloudy,19,68,2
56.897,-111.056283,2018-06-22 18:15:00,CB Wet,16,42,5
56.897217,-111.05995,2018-06-22 18:15:00,CB Wet,16,42,5
57.42195,-110.223183,2018-06-22 16:00:00,CB Dry,27,40,10
56.9139,-112.28485,2018-06-22 19:30:00,CB Wet,29,32,3
56.476817,-110.038067,2018-06-22 17:34:00,Clear,28,50,5
59.804467,-111.19085,2018-06-22 16:00:00,Cloudy,26.2,48,5
57.7473,-111.540883,2018-06-22 16:40:00,Clear,24,58,14
55.364483,-111.86515,2018-06-23 11:59:00,Rainshowers,11,70,5
57.581667,-111.601567,2018-06-23 14:50:00,Clear,30,69,5
55.365267,-110.3746,2018-06-23 14:30:00,CB Dry,19,20,3
56.704767,-116.9404,2017-07-30 12:00:00,Clear,20,49,3
56.646183,-116.767183,2017-07-26 17:00:00,Cloudy,17,50,0
56.640517,-116.73615,2017-07-29 04:00:00,Cloudy,14,60,4
54.572467,-115.5247,2017-08-12 13:55:00,Clear,26,38,10
56.71,-115.132167,2017-08-25 22:00:00,Clear,26,52,2
56.385483,-114.782967,2017-08-28 22:00:00,Clear,26,45,0
49.65695,-114.537383,2017-09-29 00:00:00,,,,
52.703417,-114.8693,2018-04-18 18:00:00,Clear,7,39,6
55.92735,-110.727133,2018-04-26 20:30:00,Clear,14,42,0
55.9363,-110.721433,2018-04-26 21:55:00,Clear,13,42,0
55.916733,-110.7346,2017-04-13 09:00:00,Clear,14,45,0
55.934583,-110.723533,2018-04-27 09:00:00,Clear,18,27,11
53.655,-115.981617,2018-04-28 13:30:00,Clear,29,23,3
53.768247,-115.590094,2018-06-06 19:45:00,Clear,19,52,2
53.79366,-116.350843,2018-06-11 18:59:00,Cloudy,13,40,18
53.604581,-116.583614,2018-06-12 10:30:00,Cloudy,13,32,12
54.115417,-115.764217,2018-06-14 14:50:00,Rainshowers,20,50,5
54.204972,-115.94088,2018-06-18 18:01:00,Clear,27,32,14
54.89572,-117.334201,2018-06-19 01:00:00,Clear,29,35,10
53.691483,-118.176733,2018-06-21 14:00:00,Cloudy,20,66,2
53.682767,-118.13845,2018-06-21 14:00:00,Cloudy,21,52,10
56.64915,-119.06505,2018-06-21 16:10:00,CB Wet,23,55,0
54.849383,-115.3506,2017-08-08 08:45:00,Clear,16,80,14
56.063333,-114.70075,2017-08-08 15:00:00,Clear,22,70,0
59.315667,-117.8499,2017-08-08 18:40:00,Clear,29,51,5
51.28892,-115.14515,2017-08-12 18:00:00,Clear,11,60,0
51.632867,-115.149067,2017-10-23 09:00:00,Clear,8,31,12
51.16575,-114.707333,2017-10-29 17:00:00,Clear,3,58,0
58.45,-114.547833,2018-05-04 08:40:00,Clear,9,69,4
55.917667,-110.74075,2018-05-05 14:10:00,Cloudy,18,23,12
54.844752,-111.310053,2018-05-02 16:00:00,Clear,23.6,23,10
58.491567,-114.461517,2018-05-06 14:40:00,Clear,28,24,5
58.579883,-117.1251,2018-05-06 17:00:00,Clear,25,28,2
58.54955,-117.118833,2018-05-06 17:12:00,Clear,25,28,4
52.343583,-115.114667,2018-05-08 11:20:00,Cloudy,22,35,6
52.615367,-116.344583,2018-05-08 12:00:00,Cloudy,23,28,8
56.28595,-117.199167,2018-05-07 13:45:00,Clear,20,29,17
58.762733,-117.3292,2018-05-11 20:00:00,Cloudy,25,25,2
54.756917,-111.646633,2018-06-23 14:50:00,Rainshowers,18,40,5
56.960433,-113.099793,2018-06-23 15:40:00,Cloudy,23,66,2
55.0728,-110.43825,2018-06-23 14:45:00,Cloudy,22,60,14
54.912833,-110.737733,2018-06-23 16:17:00,CB Wet,16,45,5
57.96,-113.984,2018-06-22 20:00:00,CB Dry,18,70,5
55.29325,-114.88115,2018-06-24 09:30:00,Clear,25,40,5
56.715833,-115.74945,2018-06-23 21:00:00,CB Dry,28,35,10
59.7713,-111.31445,2018-06-24 13:00:00,Cloudy,19,43,2
59.769233,-111.238267,2018-06-23 14:00:00,Clear,27,54,16
59.734183,-111.2143,2018-06-23 18:40:00,CB Dry,30,72,20
56.867167,-119.896767,2018-06-22 12:00:00,Clear,25,47,0
57.039617,-113.124967,2018-06-24 16:00:00,Cloudy,15,35,15
55.700505,-110.230258,2018-06-25 08:30:00,Cloudy,25,35,15
59.396217,-111.163917,2018-06-23 18:00:00,Clear,25,30,20
56.451483,-116.110267,2018-06-25 14:45:00,CB Wet,16,70,35
52.227849,-115.946264,2018-06-25 16:58:00,CB Dry,18.6,30,30
56.466767,-111.868517,2018-06-25 18:00:00,Cloudy,16,57,2
56.870833,-111.054333,2018-06-25 17:00:00,Cloudy,15,60,5
56.873,-111.0423,2018-06-26 12:30:00,Cloudy,23.2,55,0
56.55815,-115.730517,2017-07-20 10:00:00,Clear,28,24,5
55.926833,-110.735767,2018-04-21 14:00:00,Cloudy,11,54,10
55.928627,-110.73873,2018-04-21 14:30:00,Cloudy,11,56,12
55.928117,-110.7401,2018-04-21 14:35:00,Cloudy,14,70,15
55.930633,-110.7268,2018-04-25 15:40:00,Clear,17,15,10
55.917367,-110.738117,2017-04-25 15:00:00,Clear,15,40,0
53.2653,-116.979467,2018-04-28 15:35:00,Cloudy,23,20,2
55.9281,-110.72475,2018-04-29 15:40:00,Clear,9,29,12
55.928217,-110.724217,2018-04-29 16:19:00,Clear,9,28,7
55.921617,-110.73575,2018-05-04 17:20:00,Cloudy,19,43,6
55.52515,-119.007483,2018-05-05 15:30:00,Clear,20,30,10
53.7269,-115.577367,2018-05-13 11:30:00,Clear,19,29,12
53.59775,-115.228783,2018-05-13 12:00:00,Clear,19,27,0
53.399133,-117.3755,2018-05-13 14:00:00,Clear,27,17,8
58.455783,-114.522167,2018-05-17 07:26:00,Clear,15,38,6
58.447867,-114.542633,2018-05-17 08:00:00,Cloudy,15,38,6
55.108557,-111.856731,2018-05-21 15:00:00,CB Wet,21,100,0
55.360967,-110.740133,2018-05-21 14:53:00,Cloudy,24,62,1
55.2454,-111.876217,2018-05-21 15:50:00,Cloudy,25,37,2
55.258317,-111.862883,2018-05-21 15:07:00,CB Dry,23,42,8
54.188067,-116.151017,2018-06-21 21:50:00,Rainshowers,16,75,0
53.03885,-116.4954,2018-06-21 15:50:00,Cloudy,21,56,1
56.874033,-116.4328,2018-06-22 12:00:00,CB Wet,26,65,12
56.885983,-116.619433,2018-06-22 12:55:00,CB Wet,15,60,20
55.37584,-112.736839,2018-06-22 13:00:00,Cloudy,26,37,10
56.812083,-116.682417,2018-06-22 13:00:00,Clear,29,55,2
55.486,-112.494167,2018-06-22 14:00:00,CB Dry,20,35,15
55.456483,-112.52575,2018-06-22 13:45:00,CB Wet,22,55,0
54.709967,-110.71375,2018-06-22 13:00:00,CB Wet,22,61,6
55.624033,-112.379617,2018-06-22 13:50:00,CB Wet,23,65,5
57.2955,-110.485867,2018-06-22 15:20:00,CB Wet,23,74,9
56.67415,-116.438817,2018-06-22 15:15:00,Cloudy,24,65,0
54.698893,-110.118885,2018-06-22 15:00:00,CB Dry,28,26,2
56.5875,-116.407067,2018-06-22 15:00:00,CB Dry,24,65,12
57.085717,-117.138917,2018-06-22 16:00:00,CB Wet,25,40,10
57.2317,-116.85675,2018-06-22 15:30:00,Rainshowers,18,72,5
57.106415,-110.754142,2018-06-22 16:00:00,CB Dry,27,40,10
53.245083,-116.484983,2018-06-21 16:30:00,Cloudy,21,81,0
57.0681,-110.602267,2018-06-22 15:29:00,CB Wet,27,40,5
57.27265,-110.71585,2018-06-22 14:28:00,CB Dry,27,40,10
59.901112,-117.160278,2018-06-22 16:30:00,Rainshowers,24,45,20
58.870533,-115.425583,2018-06-22 18:25:00,Cloudy,20,70,4
57.211983,-116.856667,2018-06-22 15:30:00,Rainshowers,18,72,5
58.86665,-115.492383,2018-06-22 18:00:00,Cloudy,21,100,15
58.944733,-115.713967,2018-06-22 18:22:00,Cloudy,19,78,5
56.92335,-112.269633,2018-06-22 19:00:00,CB Wet,29,32,3
57.910233,-114.787017,2018-06-22 16:30:00,Clear,20,65,10
59.266667,-118.743583,2018-06-22 18:00:00,CB Wet,24,70,2
55.8928,-111.180417,2018-06-22 21:00:00,CB Dry,19,65,5
56.3043,-111.570217,2018-06-23 13:20:00,Rainshowers,25,60,15
58.2301,-118.097883,2017-07-30 13:20:00,Cloudy,25,45,15
57.1036,-111.996133,2017-08-13 15:00:00,Clear,30,27,20
54.36675,-114.877967,2017-08-17 21:45:00,Cloudy,20,53,13
55.044067,-118.638417,,,,,
57.945317,-118.27655,2017-09-24 16:45:00,Clear,19,51,10
55.931733,-110.728333,2018-04-27 16:46:00,Clear,23,21,21
58.478667,-114.5195,2018-05-12 14:50:00,CB Wet,21,25,30
57.99555,-116.2943,2018-05-12 15:10:00,Clear,25,18,35
58.033533,-116.48223,2018-05-12 00:01:00,Cloudy,24,14,52
58.45645,-116.569667,2018-05-12 17:25:00,Clear,24,21,30
55.31545,-115.651217,2018-05-13 08:15:00,CB Dry,15,30,5
55.35095,-114.98175,2018-05-13 15:45:00,Clear,21,24,10
53.544267,-115.03015,2018-05-14 13:30:00,Clear,19,29,12
55.927667,-110.722383,2018-05-14 16:05:00,Cloudy,19,25,10
55.94085,-110.7185,2018-05-16 18:40:00,Cloudy,16,31,15
49.458017,-114.36655,2018-06-27 12:00:00,,,,
56.459367,-116.16265,2018-07-05 17:45:00,Clear,24,55,8
57.097033,-113.4115,2018-07-18 18:00:00,Cloudy,20,55,15
56.535,-113.1218,2018-07-18 18:00:00,Clear,27,60,5
51.403667,-115.054783,2018-07-22 10:00:00,,,,
58.196433,-118.4854,2018-07-26 19:20:00,Clear,24.5,50,10
59.269083,-119.4795,2018-07-26 18:00:00,Clear,30,29,3
53.251783,-117.537333,2018-07-30 19:00:00,Cloudy,18,75,5
51.1423,-114.721217,2018-08-10 20:00:00,Cloudy,29,14,8
51.4738,-115.110733,2018-08-19 16:00:00,Clear,25,35,5
59.073333,-118.597833,2017-08-07 16:50:00,Clear,27,40,4
58.584167,-115.2225,2017-08-07 17:25:00,Cloudy,23,33,2
53.076,-117.216983,,,,,
51.28376,-115.146498,2017-09-03 15:00:00,Cloudy,14,20,0
57.662383,-117.202117,2018-03-20 12:00:00,Clear,-5,35,5
53.91125,-118.623017,2018-04-20 11:00:00,Clear,10,54,10
51.1613,-114.985733,2018-05-03 18:45:00,Clear,17,21,5
51.1218,-114.932383,2018-05-05 17:40:00,Clear,22,38,5
57.997732,-116.225818,2018-05-01 03:01:00,Cloudy,22,22,4
58.457317,-114.52605,2018-05-17 15:58:00,CB Dry,23,32,6
52.418383,-115.308083,2018-05-18 19:15:00,Clear,10,53,3
54.148783,-116.211383,,Clear,21,33,5
54.536762,-115.794678,2018-05-24 17:25:00,Cloudy,25,30,5
54.658033,-111.48565,2018-05-26 12:00:00,Clear,25,27,5
55.986533,-113.287417,2018-06-23 14:00:00,Cloudy,27,45,7
53.604967,-115.434667,2018-06-23 13:45:00,Cloudy,19,80,2
55.95935,-113.204283,2018-06-23 14:10:00,Cloudy,24,64,7
56.880733,-113.4697,2018-06-23 15:00:00,Cloudy,26,35,8
56.87435,-113.452167,2018-06-23 14:30:00,Clear,29,30,5
57.380367,-110.261233,2018-06-23 15:15:00,Cloudy,27,60,8
56.918667,-113.066833,2018-06-23 15:00:00,CB Dry,20,92,6
57.295223,-110.60746,2018-06-23 16:00:00,Cloudy,21,53,7
59.076417,-110.993933,2018-06-23 16:20:00,Clear,23,40,5
59.0723,-110.976633,2018-06-23 16:10:00,Clear,28,90,30
56.719317,-112.4421,2018-06-22 17:00:00,CB Wet,30.1,34,11
56.702167,-112.352783,2018-06-22 17:00:00,CB Dry,29.5,49,0
56.6952,-112.33345,2018-06-22 17:00:00,Clear,29.8,29,5
56.72435,-112.304967,2018-06-22 17:00:00,Cloudy,24,40,1
53.727017,-117.1211,,,,,
57.42195,-110.223183,2018-06-22 16:00:00,Clear,18,85,0
53.984183,-119.13295,2018-06-25 13:30:00,Cloudy,9,85,0
58.03335,-116.2941,2018-06-25 14:25:00,Cloudy,31,39,10
58.496033,-116.930733,2018-06-25 15:52:00,Cloudy,27,48,15
58.0136,-114.221217,2018-06-26 09:00:00,Cloudy,21,33,4
58.158383,-115.602283,2017-07-27 11:55:00,Clear,29,40,3
57.463917,-115.588717,2017-08-09 15:00:00,CB Dry,27,54,7
57.9786,-114.886683,2017-08-09 16:00:00,Clear,34,38,10
57.952783,-114.8667,2017-08-09 16:30:00,Clear,34,38,10
55.073017,-116.928117,2018-05-05 12:40:00,Clear,22,15,4
54.5774,-110.931167,2018-05-16 18:45:00,Cloudy,19.6,30,0
54.99675,-112.186633,2018-05-18 12:00:00,Cloudy,19,23,5
55.903133,-110.7529,2018-05-18 18:05:00,CB Dry,20,23,8
54.139117,-115.742767,2018-05-18 19:00:00,Clear,9,66,0
54.645017,-115.2514,,Clear,25,28,10
58.459,-114.53375,2018-05-20 16:25:00,Clear,32,16,3
52.925667,-115.149117,2018-05-28 14:18:00,Clear,28,28,8
54.0193,-119.054133,2018-05-27 15:20:00,CB Wet,15,54,18
54.725667,-113.529233,2018-05-28 17:15:00,Clear,20,30,12
56.672917,-111.418883,2017-07-23 12:00:00,Clear,30.4,34,10
53.433617,-116.094467,,,,,
54.1828,-115.8265,2018-07-11 15:00:00,Clear,24,45,5
52.6982,-115.82595,2018-07-17 19:40:00,Cloudy,21,55,5
52.83405,-116.036483,2018-07-17 20:38:00,Clear,25,60,0
57.631567,-118.705667,2018-07-31 18:45:00,Cloudy,20,76,2
52.925076,-115.351781,2018-08-01 19:45:00,Rainshowers,17,90,25
52.878917,-116.92605,,,,,
51.75475,-114.895267,2018-08-08 08:00:00,Clear,29,27,4
